CAZyme	ART45	ART46	ART47	ART48	ART49	ART50	CIGOMA4	CIGOMD18	DELGOM54	DELGOM55	DELGOM56	DELGOM57	DELGOM58	DELGOM59	DELGOM60	DSANT06	DSANT08	DSANT09	DSANT11	DSANT95	GBGOC44	GBGOC45	GBGOC47	GYRPAC92	HRSPAC47	KJGOM4	KJGOM5	KJGOM6	KOR52	KOR58	LOKART30	LOKART60	LOKART62	LOKART95	MARPAC23	SMMPAC33	SMMPAC46
GH88	3.86414	3.85026	4.99134	2.09534	3.54052	3.39995	8.75821	2.8565	3.42009	4.77261	20.2847	4.07753	16.9687	22.5442	17.4836	35.5341	18.8809	22.7245	11.8626	15.2392	10.2929	11.3494	6.76821	1.88813	14.3821	4.39912	8.52703	12.2398	23.1403	6.79644	13.9774	6.93459	9.73498	10.1422	7.85065	8.87713	16.412
GH89	0.15772	0.0687547	0.0860576	0.209534	0	0	0	1.42825	0	0.367124	1.01424	0	0.547377	1.32613	0.602881	3.94823	1.06873	3.07088	1.85353	1.95374	2.74478	3.35323	3.06181	0.236016	1.59801	0.258772	0.275066	1.79118	1.0061	0	2.03554	1.80902	2.34683	1.69037	0.654221	2.36181	2.61641
GH9	2.52352	1.78762	1.54904	0.838138	1.32769	1.69998	0.821082	4.99887	4.56012	3.67124	6.08541	1.48274	3.28426	5.30452	6.02881	28.3555	18.5246	16.5828	7.4141	11.3317	13.4952	11.6073	10.3135	0.472032	7.19105	0.517544	3.57585	6.56768	16.4749	13.0265	10.042	6.33158	6.86664	6.76148	3.2711	9.52866	9.98994
GH91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.781498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GH92	14.5891	6.5317	4.04471	2.51441	2.65539	8.66988	0.547388	7.37928	1.14003	3.30411	1.01424	0	0.547377	0.663065	1.20576	111.627	63.4113	62.0318	24.4665	27.7432	29.9638	21.925	53.6622	0	25.5682	0.776315	6.32651	10.7471	31.5664	9.6283	16.9628	2.71353	10.8649	10.8465	2.61688	18.9759	28.7805
GH93	0.47316	0.206264	0.0860576	0	0	0.169998	0	2.14237	0	1.83562	2.02847	0.370685	1.09475	0	0	1.79465	1.78122	0.921265	0	0.390749	1.82985	2.32147	4.67329	0	0.799006	0	0.825197	1.79118	0.251525	0	2.17124	1.20602	2.60758	1.69037	0	1.87316	2.1407
GH94	2.12922	2.1314	0.860576	0.419069	1.10641	1.18998	1.91586	2.8565	0	1.83562	3.54982	0	5.47377	5.30452	7.23458	13.9983	12.1123	10.441	8.89692	32.8229	12.809	13.9288	18.3709	0	11.9851	0.517544	1.92546	2.08972	8.17457	9.06193	8.14216	6.03008	5.21517	4.08506	1.30844	6.02668	3.80569
GH95	5.36248	4.05653	2.15144	0.209534	2.87667	4.41994	0.547388	15.7107	0.570015	9.91234	6.59253	0.370685	1.64213	1.9892	1.80864	60.6592	35.2681	45.7562	18.5353	13.2855	17.8411	12.3812	16.9205	0	5.59304	0.517544	8.8021	20.5986	24.1464	10.1947	43.0177	18.0902	31.7256	22.5383	1.96266	37.4631	26.6398
GH96	0	0	0	0	0	0	0	0.714124	0	0.367124	0	0	0	0	0.602881	0.35893	0	0	1.48282	0	0.914926	0.515882	0.483443	0	0	0	0.550131	3.58237	0.377288	0	0.407108	0.301504	0.260758	0.704321	0	1.14018	0.237856
GH97	3.5487	1.92513	0.688461	1.25721	1.10641	1.86998	1.09478	6.9032	1.14003	5.87398	8.621	2.22411	5.47377	4.64146	7.23458	38.7644	21.7308	25.7954	11.1212	8.98723	13.9526	11.3494	19.3377	0.236016	11.9851	0.517544	5.77638	6.56768	18.4871	16.9911	7.05654	5.12556	8.08351	6.33889	1.30844	12.9492	14.0335
GH98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0.457463	0.257941	0	0	0	0	0	0	0	0	0.135703	0	0.260758	0	0	0	0
GH99	0.946319	0.756302	1.37692	0.419069	0.442565	1.52998	0.547388	8.56949	2.85008	8.07672	15.2135	6.30164	11.4949	15.2505	8.44034	6.46074	9.61857	5.2205	14.8282	1.563	30.1926	26.31	12.0861	0.236016	4.79404	2.07017	6.60158	10.4486	8.30033	2.26548	7.46364	8.44211	11.2995	7.88839	3.92532	10.4245	10.9414
GT1	8.51687	11.207	11.962	6.0765	10.4003	9.51987	16.6953	10.7119	3.42009	9.17809	7.09965	8.52575	8.21066	11.9352	6.6317	11.8447	12.1123	12.5906	20.7595	21.4912	10.9791	9.28587	10.1523	1.65211	27.9652	13.7149	17.3291	10.15	24.0206	17.5575	6.64943	5.72857	7.04048	5.07111	2.61688	16.6141	17.3635
GT10	3.31212	3.09396	1.29086	0.209534	0.663847	4.24994	0.821082	0.238041	0.570015	0	0.507118	0	6.02115	3.31533	4.22017	3.5893	1.42497	0.921265	0.74141	6.25198	1.82985	2.06353	4.51214	0.236016	3.99503	1.29386	0.275066	1.79118	2.13796	2.26548	9.77059	6.93459	8.69195	8.87444	0.654221	10.9132	1.18928
GT101	0.23658	0.0687547	0	0	0.221282	0.169998	0	0.952165	0.570015	0	0.507118	0.370685	0	0	0	0	0	0.307088	0.370705	0.781498	0.457463	0.515882	1.28918	0	0	0	1.37533	4.47796	0.754575	0.56637	4.47819	3.91955	3.1291	4.78938	0	2.68757	0.237856
GT102	1.02518	1.16883	1.20481	0.838138	0.663847	1.86998	0.821082	0	0.570015	0.367124	0	0	0.547377	0	0.602881	0.71786	0.356243	0.614177	0	3.51674	0.457463	0.773822	2.41722	0	0.799006	1.03509	1.65039	1.49265	0.50305	0	2.84975	1.50752	3.04218	4.50765	3.2711	6.75965	1.18928
GT103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390749	0	0	0.161148	0	0	0	0	0	0	0	0.135703	0	0.0869195	0	0	0	0
GT104	0.31544	0.275019	0.172115	0.419069	0.663847	0.339995	0	0	0	0	0	0	0	0	0	0.35893	0	0.614177	0	3.90749	0.228732	0	0.322296	0	0	0.258772	0	0	0	0	0.407108	0	0.0869195	0	1.30844	0.0814416	0
GT105	0.0788599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT107	1.26176	0.550038	0.602403	0	0.663847	0.679991	0	0	0	0.367124	0.507118	0	0.547377	0.663065	0	5.02502	4.27492	11.9764	2.59494	42.2009	0.914926	0.773822	2.57836	0.472032	16.7791	0	1.37533	0	2.13796	5.09733	0.54281	0	0	0	0	0	0
GT108	0.709739	0.275019	0	0.209534	0.221282	0.169998	0	0.476083	1.71005	0.367124	0	0.741369	0	0	0	0.35893	0.712486	0.307088	0	0	2.28732	0.773822	1.61148	0	4.79404	0	0.825197	0	0	0	0.949918	0	0.782275	0.422592	0	0.570091	0.237856
GT109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0869195	0	0	0	0
GT11	9.77863	7.21925	6.88461	2.72395	4.64693	8.32989	0.821082	3.80866	1.71005	2.56987	5.07118	1.48274	4.37902	1.9892	6.6317	6.46074	3.91868	5.83468	4.44846	12.1132	4.57463	5.93264	11.7638	1.65211	3.19602	3.36403	2.20053	6.26915	4.52745	19.823	16.42	16.5827	19.47	19.4392	1.96266	28.586	6.4221
GT111	0.0788599	0.343774	0.0860576	0	0	0.509993	0	0	0	0	0	0	0	0	0	2.51251	1.42497	0.307088	0	12.504	1.14366	0.773822	1.45033	0	2.39702	0	0	0	0.628813	0	0	0	0.0869195	0	0	0.162883	0
GT12	1.10404	1.16883	0.946634	0.419069	0.885129	0.849989	0	0.476083	0	1.10137	0.507118	0.741369	0	1.32613	0.602881	1.07679	0	1.84253	0.370705	1.563	0.914926	1.2897	1.61148	0.708048	3.19602	0.258772	0.550131	2.08972	1.0061	0	4.07108	2.41203	3.30294	3.38074	0.654221	3.58343	0.475711
GT13	0	0.137509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322296	0	0	0	0	0	0	0	0.135703	0	0	0	0	0.244325	0.237856
GT14	2.83896	2.40642	1.63509	1.04767	3.7618	5.26993	0	0.476083	0	0.367124	0.507118	0	0	0.663065	0	12.2036	7.83735	18.1182	1.48282	38.6841	0.914926	1.03176	2.25607	0.472032	14.3821	0.258772	0.550131	0.298531	5.40779	11.3274	0.949918	0.301504	0.956114	0.986049	3.92532	0.895857	1.42713
GT15	0	0.0687547	0	0	0	0	0	0	0	0	0	0	0.547377	0	0	0	0	0	0	0	0	0.257941	0.805739	0	0	0	0	0.597061	0	0	0.814216	0.904511	0.434597	0.704321	0.654221	0.895857	0
GT17	1.5772	2.06264	2.15144	1.04767	2.87667	3.56995	0	1.66629	0.570015	0.367124	0	0	0	0	0	0.35893	0.712486	0	0.370705	1.95374	0.686195	0	2.41722	0	0	1.29386	1.65039	2.98531	0.628813	0	13.1632	7.53759	7.21432	9.29703	1.96266	9.61011	0.475711
GT19	65.5326	60.0229	60.7567	46.0976	51.5588	52.5293	73.8974	52.6071	47.3113	37.4466	32.4555	40.4046	36.6743	47.0776	30.747	77.8878	78.3735	76.1579	62.6492	65.2551	79.5986	80.7355	91.532	16.7571	50.3374	61.5877	54.7381	45.0781	59.863	79.2919	38.2681	52.4617	47.6319	43.8087	64.7679	48.9464	44.9547
GT20	11.1193	16.8449	18.8466	12.9911	14.3834	14.2798	34.2118	22.852	9.69026	21.6603	19.7776	13.7153	18.0635	15.2505	16.8807	23.6894	19.5934	20.882	12.604	41.8101	26.7616	25.5361	11.7638	4.24829	20.7742	33.3816	30.5323	14.9265	21.3796	40.7787	14.2488	36.1805	16.167	13.3821	15.7013	16.2883	18.5527
GT21	2.83896	5.29411	6.36826	6.49557	3.7618	3.56995	6.29496	6.18907	9.69026	6.60823	4.56406	5.93095	6.02115	3.97839	5.42593	3.5893	2.4937	1.22835	8.89692	2.34449	8.23434	7.99616	4.83443	3.54024	4.79404	10.3509	13.2032	10.15	5.53355	1.13274	10.042	6.63308	9.30038	6.62061	8.50487	8.71425	6.65996
GT22	1.1829	1.03132	1.54904	0.419069	0.442565	0.339995	0.547388	0	0	0.367124	0.507118	0.370685	0.547377	0	0	3.23037	3.20619	1.84253	2.96564	0	2.74478	2.83735	6.28476	0.472032	0.799006	1.03509	0.550131	0.895592	1.63491	0.56637	1.22132	0	0.956114	0.845185	1.30844	2.11748	2.85427
GT23	1.1829	1.30634	0.774519	0.419069	0.663847	1.69998	0	0	0	0	0	0.370685	0	0	0	0.71786	0	0.921265	0.74141	1.17225	0.228732	0.257941	1.45033	0.708048	0	0.258772	0	0	1.25763	0.56637	8.54926	2.71353	4.69365	3.9442	0	1.38451	0.475711
GT24	0.15772	0.137509	0.0860576	0.209534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.135703	0	0	0	0	0	0
GT25	9.62091	8.59434	11.2735	4.40022	6.41719	9.51987	2.46325	0.476083	1.71005	1.83562	1.52135	1.48274	2.18951	2.65226	3.01441	6.10181	6.41238	15.6615	0.74141	44.1546	1.82985	1.80559	10.7969	2.59618	11.9851	4.14035	3.02572	2.38825	5.28203	16.4247	19.6769	8.1406	15.4717	21.4113	7.19643	30.4591	5.23283
GT26	40.9283	40.634	41.9961	25.1441	39.6095	36.3795	25.1799	15.7107	39.3311	29.737	47.1619	38.5512	43.7902	57.0236	53.0536	79.3235	62.6988	78.6146	45.226	105.893	67.7045	67.8384	67.8432	21.0054	67.9155	34.9342	41.81	38.2119	52.1915	43.0442	46.4103	39.7985	53.2816	41.5549	27.4773	43.164	40.1976
GT27	3.78528	3.02521	4.21682	1.04767	0.885129	2.03997	1.09478	3.80866	1.71005	2.93699	2.53559	0.370685	6.02115	3.97839	2.41153	12.9215	7.12486	6.75594	8.89692	9.76872	11.2078	12.6391	11.4415	0	6.39205	2.07017	1.10026	5.67208	4.0244	2.26548	10.8562	13.8692	7.99659	10.4239	1.96266	12.7049	4.04355
GT28	80.3583	75.8365	74.9562	64.9557	73.687	72.419	106.741	81.6482	84.9323	91.7809	98.3808	89.7057	101.812	106.754	99.4754	111.986	115.779	97.6541	91.5642	141.842	149.819	158.376	138.587	32.0982	99.8758	77.114	81.4194	77.0209	77.9728	107.61	73.5508	85.9286	79.879	84.9411	82.4318	79.4055	75.876
GT29	0.0788599	0	0.0860576	0	0	0	0	0.238041	0	1.83562	0	0.741369	0.547377	0	1.20576	0	0	0	0	0.390749	0	0	1.28918	0	0	0	0	0	0.125763	0.56637	0.949918	0.904511	1.21687	0.986049	0	2.68757	1.66499
GT2_Cellulose_synt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457463	0.257941	0	0	0	0	0	0	0	0	0	0	0.0869195	0	0	0	0
GT2_Chitin_synth_1	0.0788599	0.0687547	0	0	0.221282	0	0	0	0	0	0	0	0	0	0	0	0.356243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT2_Chitin_synth_2	0.55202	0.343774	0.344231	0	0.221282	0	0	0	0	0.367124	0	0	0	0	0	0	0	0	0	0	0	0.257941	0.161148	0	0	0	0.550131	0	0	0	0	0	0	0	0	0.244325	0
GT2_Glyco_tranf_2_2	0.709739	0.962566	1.11875	0.419069	1.10641	1.35998	0	0.238041	0	0.734247	1.01424	0.370685	0.547377	2.65226	0	2.15358	0.356243	0.307088	0.370705	2.34449	0.686195	0.515882	1.28918	0	0.799006	0.776315	0.550131	0.597061	0.880338	2.83185	0.135703	0.904511	0.869195	0.563456	0	1.22162	1.18928
GT2_Glyco_tranf_2_3	13.485	16.0199	20.8259	11.3149	10.6216	15.8098	21.3481	23.8041	11.4003	18.7233	26.3701	15.5688	25.1794	36.4686	30.747	38.7644	39.543	37.1577	43.7432	99.2502	96.5247	85.6363	53.6622	4.24829	40.7493	24.3245	34.3832	26.8678	39.1122	32.8495	34.8756	47.0346	37.2015	25.0738	35.3279	27.3644	21.1692
GT2_Glyco_tranf_2_4	4.3373	4.46906	4.04471	2.30488	6.85975	5.77992	1.36847	0.238041	1.71005	0.367124	0.507118	0	0	0	0	13.2804	13.8935	28.5592	2.59494	59.3938	2.28732	1.2897	2.41722	0.472032	28.7642	1.8114	0.825197	1.49265	5.91084	10.761	2.57835	0.301504	2.86834	1.9721	3.2711	4.3164	0.713567
GT2_Glyco_tranf_2_5	2.05036	1.65011	1.11875	0.838138	0.663847	1.35998	0	0.238041	0.570015	0	0.507118	0	0.547377	0.663065	1.80864	0.71786	0	0	0	2.73524	1.60112	1.03176	3.3841	0	1.59801	0	0.275066	1.49265	0.50305	1.69911	1.76413	3.91955	2.17299	2.11296	0	8.95857	1.18928
GT2_Glyco_trans_2_3	19.0841	19.6639	19.449	15.9246	18.3664	17.8498	17.7901	15.2346	25.6507	21.6603	21.8061	24.0945	28.4636	22.5442	25.9239	17.5876	16.0309	22.4174	21.8716	39.0749	48.7198	48.4929	20.1435	7.55251	39.1513	24.3245	24.4808	24.181	24.5237	28.8849	18.1841	22.9143	20.3392	16.4811	26.8231	18.1615	23.3099
GT2_Glycos_transf_2	757.371	777.547	854.38	527.817	602.331	721.13	621.833	745.069	785.481	886.236	1158.76	812.541	1300.02	1420.95	1317.3	1106.22	978.956	935.698	978.661	1167.17	1980.82	2019.42	1616.15	326.41	1522.91	861.969	977.858	1004.56	998.555	579.397	1161.34	1410.13	1316.48	1049.02	843.291	1165.27	988.29
GT3	1.41948	0.550038	0.688461	0	0.442565	0.339995	0.273694	1.66629	0.570015	0.367124	0.507118	0	0	1.32613	0	6.10181	4.63116	2.7638	1.48282	2.34449	8.0056	9.28587	11.6026	0	4.79404	0.258772	1.37533	1.19412	2.89254	0	2.17124	0.301504	1.39071	1.54951	0	3.9092	3.80569
GT30	81.5412	73.3613	70.4812	72.0798	71.6955	69.1891	88.1295	70.2222	64.9817	60.5754	52.7402	70.0594	54.1904	75.5894	63.3025	96.5522	97.2544	95.8116	83.4086	92.9982	91.4926	87.184	106.519	30.9181	87.0917	62.8815	67.116	57.0194	79.1047	94.0175	40.3037	58.1902	54.4116	48.5981	100.75	58.8823	60.6532
GT31	0.31544	0.343774	0.344231	0	0	0	0	0	0	0	0	0	0	0	0	0.35893	0	0.307088	0	0	0	0	0.322296	0	0	0	0	0	0.251525	0.56637	0.407108	0	0.434597	0.563456	0	0.0814416	0
GT32	5.20476	5.98166	4.56105	3.14302	3.7618	6.62991	0.821082	0.714124	0.570015	1.10137	1.01424	0.741369	0.547377	0	0.602881	3.94823	2.13746	2.45671	1.48282	15.2392	1.82985	1.2897	7.4128	1.4161	3.99503	3.6228	0.825197	2.68678	2.89254	3.96459	22.6623	4.82406	21.556	28.032	4.57955	19.3017	4.04355
GT33	0.47316	0.618793	0.516346	0.838138	0.885129	0.169998	0.273694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03509	0.550131	0	0.377288	0	0.135703	0	0.0869195	0.140864	0	0.0814416	0
GT34	0.15772	0.206264	0.172115	0.419069	0	0	0	0	0	0	0	0.370685	0	0	0	0	0	0	0	0	0	0	0.161148	0	0	0.517544	0	0	0	1.13274	0.271405	0	0.260758	0.281728	0	0.244325	0
GT35	17.8223	12.6509	7.48701	6.0765	11.0641	14.4498	6.02127	27.6128	4.56012	13.5836	17.242	6.30164	15.3266	11.9352	11.4547	47.3788	57.7114	45.7562	51.528	58.2216	57.1829	52.6199	62.2031	0.944064	75.1066	5.43421	12.378	13.1354	51.9399	71.929	21.8481	19.2962	17.8185	15.9176	8.50487	30.2963	31.6348
GT38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT39	2.68124	4.67532	6.79855	2.72395	5.97462	5.94992	2.46325	7.85536	6.84018	8.81097	17.7491	5.56027	14.2318	16.5766	22.9095	2.87144	3.56243	0.921265	5.18987	16.8022	37.7407	33.2744	12.4084	0.944064	12.7841	7.24561	7.42677	15.2251	4.40169	3.39822	10.9919	17.1857	15.3847	11.2691	4.57955	9.36578	9.51423
GT4	715.654	787.173	881.402	542.904	615.165	656.701	837.23	820.052	921.715	1020.6	1532	940.798	1764.2	1987.21	1786.34	994.595	1023.13	947.982	1054.66	1228.51	2567.51	2572.7	1604.55	398.631	1820.14	914.499	1102.74	1035.3	1036.66	673.414	1157	1576.86	1395.67	1074.23	921.143	1136.11	1072.73
GT41	1.9715	3.91902	4.21682	1.88581	1.77026	2.03997	15.8743	1.66629	0	0	0	0.741369	0	0	1.20576	1.79465	2.84995	1.22835	6.30199	6.64273	7.54814	8.2541	13.053	1.18008	2.39702	10.0921	7.70184	4.17943	7.67152	2.83185	10.8562	3.31654	5.04133	4.78938	5.88799	4.23496	1.42713
GT42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814416	0
GT43	0	0.0687547	0	0	0	0	0	0	0	0	0	0.370685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0814416	0
GT45	0.3943	0.137509	0.344231	0.209534	0	0	0	0.238041	0	0.367124	0.507118	0.370685	0	0	0.602881	0	0	0	0.370705	0.781498	0	0.257941	1.45033	0	0	0.517544	0	0.597061	0.251525	0	1.35703	1.20602	0.608436	0.986049	0	0.732974	0
GT47	0.946319	0.618793	0.430288	0.209534	0.442565	0.679991	0	0.238041	0	0	0	0	0	0	0	0.35893	0	1.53544	0	1.563	0.686195	1.03176	0.805739	0.236016	0	0.258772	0.550131	0.597061	0.377288	0.56637	4.47819	2.71353	2.25991	4.36679	0	4.23496	0.237856
GT48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.457463	1.03176	0	0	0.799006	0	0	0	0	0	0.135703	0.603008	0.0869195	0	0	0.0814416	0
GT49	0	0	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT5	32.2537	25.508	20.5678	13.2007	23.4559	29.7496	7.66343	30.9454	9.12024	29.3699	33.4698	11.8619	29.011	37.7947	34.9671	81.1182	83.7172	81.3784	61.1663	82.8388	113.908	120.458	91.6931	2.36016	118.253	13.9737	17.0541	25.9722	72.0619	89.4865	27.819	33.1654	28.2488	24.9329	22.2435	45.6887	47.3333
GT50	0	0	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0869195	0	0	0	0
GT51	187.213	183.575	169.706	179.361	204.022	208.077	175.985	111.641	128.823	115.277	128.808	143.826	108.381	144.548	116.356	272.428	251.508	281.293	196.474	357.535	182.299	188.297	233.987	72.4569	211.737	172.601	161.188	119.711	230.774	257.132	91.0565	86.5316	97.6975	90.4348	185.799	129.085	145.092
GT52	0.31544	0.206264	0.0860576	0	0.221282	0.339995	0	0	0	0	0	0	0	0	0	0.71786	0	0	0	5.86123	0	0	0	0	0	0	0	0	0.251525	0	0.135703	0	0	0	0	0	0
GT53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.550131	0	0	0	0.135703	0	0	0	0	0.244325	0
GT54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT55	0	0	0	0	0	0	0	2.61845	0	4.40548	6.59253	0.741369	8.75804	7.29372	7.83746	0	0.356243	0	0	0.390749	9.14926	8.51205	2.41722	0	12.7841	0	3.30079	2.38825	1.0061	1.69911	0.814216	10.2511	3.21602	1.69037	0	0.651533	2.1407
GT56	0.55202	0.206264	0	0.419069	0.442565	0.509993	0	0	0	0.367124	0	0	0	0	0	2.15358	1.06873	1.53544	0	5.47049	1.37239	1.03176	4.18984	0.472032	2.39702	0	0.825197	0.298531	0.251525	0	2.03554	0.603008	1.12995	0.986049	0	0.732974	0.237856
GT59	0.0788599	0.206264	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257941	0	0	0	0	0	0.298531	0.251525	0	0.54281	0	0.173839	0	0.654221	0.407208	0
GT6	2.12922	0.687547	0.946634	0.628603	0.663847	1.01999	0	0	0	0	1.01424	0.370685	0	0	0	0.71786	0	0.307088	0.370705	3.90749	0.457463	0.257941	1.12803	0	1.59801	0	0.275066	0	0.125763	2.83185	8.95637	3.31654	6.86664	10.7057	1.30844	2.19892	0.237856
GT60	3.78528	5.91291	5.24952	2.72395	5.97462	7.13991	1.09478	0	0	0.367124	0	0.370685	0	0	0	1.79465	2.4937	3.37797	0.370705	1.563	0.228732	0.257941	1.93377	0.236016	0	3.36403	0.550131	0	2.0122	3.39822	1.35703	0	1.30379	2.25383	0.654221	10.3431	5.94639
GT62	0.23658	0.0687547	0.172115	0	0	0.339995	0.273694	0.238041	0	0	0	0	0	0	0	0	1.06873	1.22835	0.74141	0	0	0.257941	0	0.236016	0.799006	0.258772	0.275066	0.298531	0.50305	0.56637	0.135703	0.301504	0.173839	0.281728	0	0.244325	0.237856
GT63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228732	0	0.644591	0	0	0	0	0	0	0	0.135703	0	0	0	0	0.162883	0
GT64	0	0.0687547	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161148	0	0	0.517544	0	0	0	0	0	0	0	0.140864	0	0.407208	0
GT65	0	0	0	0	0	0.169998	0	0	0	0	0	0	0	0	0	0	0	0.307088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GT66	7.49169	8.25057	7.40096	7.75277	4.20436	5.94992	4.92649	12.6162	1.71005	10.2795	18.7634	1.11205	20.8003	21.8812	23.5124	2.87144	2.13746	1.22835	1.48282	1.95374	72.9654	74.8028	28.8455	0.472032	67.1165	7.76315	4.67612	13.4339	2.0122	2.83185	17.6413	28.3414	12.1687	8.02925	9.15909	18.8944	16.1742
GT68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.161148	0	0	0	0	0	0	0	0	0	0	0	0	0.244325	0
GT7	2.7601	3.23147	1.72115	1.46674	2.87667	4.75994	0	0.238041	0.570015	0	0	0	0	0	0	0	0.356243	0	0.74141	0	0.686195	0.773822	3.54525	0	0	0.258772	0	0.895592	0.251525	0	0.407108	0.301504	1.47763	3.9442	0	14.6595	2.1407
GT70	0	0.275019	0.430288	0	0.442565	0.169998	0.273694	0	0	0	0.507118	0	1.09475	1.32613	0.602881	1.07679	0.356243	1.22835	0	0.390749	1.14366	1.2897	1.77263	0	1.59801	1.03509	0.275066	0	0.377288	0	0.678513	0.603008	1.12995	0.563456	0	0.244325	0
GT71	0.55202	0.412528	0.344231	0.209534	0.442565	0.679991	0	0.238041	0	0.367124	0	0.370685	0	0	0	0.35893	0.356243	0.614177	0.74141	0.390749	0.228732	0.773822	0.322296	0	0	0.258772	0.825197	0.298531	1.13186	0	1.76413	1.20602	1.21687	1.69037	0	0.977299	0
GT72	0	0.0687547	0.0860576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.322296	0	0	0	0	0	0	0	0	0	0	0.140864	0	0.162883	0
GT73	0.867459	0.687547	0.516346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307088	0	6.64273	0.228732	0	0.483443	0	0	0.258772	0.825197	0	1.0061	0.56637	0.407108	0.301504	0.521517	0.704321	0	0.244325	0
GT74	1.10404	0.825057	1.03269	0.209534	0.885129	0.509993	0	2.61845	1.14003	0.734247	1.01424	1.11205	3.28426	1.9892	1.80864	0.35893	0	0.921265	0	0	1.14366	1.80559	2.25607	0.236016	2.39702	0.776315	3.30079	6.26915	1.13186	0	22.798	9.94962	15.4717	21.2705	0	7.98127	2.61641
GT75	0.946319	0.962566	1.37692	1.04767	0.663847	0.679991	1.36847	1.66629	0.570015	0.734247	1.01424	0	1.64213	1.32613	1.80864	1.07679	1.06873	0.614177	0.74141	0.390749	5.94702	6.44852	3.22296	0.708048	3.99503	1.55263	1.92546	4.77649	1.25763	1.13274	7.32794	7.23609	6.86664	7.18407	0	4.64217	2.61641
GT76	0.47316	1.10008	0.860576	0	0.442565	0.679991	0.821082	0	0.570015	0.367124	3.04271	0.370685	2.18951	4.64146	1.80864	1.43572	2.84995	2.14962	4.81917	5.86123	8.23434	8.51205	3.3841	0	0.799006	0.517544	0.550131	2.98531	0.880338	0	1.89984	3.01504	4.43289	2.39469	0	1.79171	1.66499
GT77	0.709739	1.10008	0.860576	0.838138	1.10641	1.52998	0	0	0	0	0	0	0	0	0	0.35893	0.712486	0.614177	0.370705	0	0.686195	0.515882	0.483443	0.708048	0	0	0	0	1.0061	1.13274	0.678513	0.904511	0.434597	0.563456	0	1.79171	0
GT78	0.15772	0.481283	0.774519	0.628603	1.10641	0.849989	0.273694	0	0.570015	0	2.02847	0.370685	0.547377	1.9892	1.20576	0	0.356243	0	0	0	2.97351	4.12705	0.322296	0.236016	0	0	0.825197	0	0.628813	0.56637	0.271405	0	0.347678	0.281728	0.654221	0	0
GT8	4.10072	3.644	2.75384	2.30488	2.21282	4.24994	0.547388	0.476083	1.14003	0.734247	0.507118	2.22411	1.09475	0.663065	1.20576	3.94823	1.06873	3.99215	1.85353	32.0414	2.51605	2.83735	6.60706	0.708048	15.1811	2.07017	1.10026	0.597061	3.0183	6.79644	5.2924	3.01504	4.08521	6.47975	1.96266	6.43388	1.18928
