genome_id,metagenome_id,genome_length,num_contigs,n50,num_16s,num_5s,num_23s,num_trna,completeness,contamination,quality_score,mimag_quality,otu_id,ecosystem,ecosystem_category,ecosystem_type,habitat,longitude,latitude
3300026126_4,3300026126,2352312,74,51077,1,1,1,39,80.25,1.65,72,MQ,OTU-10932,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5335;f__;g__;s__,Terrestrial,Soil,Soil,-122.129,37.4971
3300026272_3,3300026272,5469895,75,172845,0,2,0,68,80.24,0.98,75.34,MQ,OTU-11309,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Janthinobacterium;s__GCF_002754575.1,Terrestrial,Soil,Soil,-149.314,68.6137
3300014498_9,3300014498,3150771,439,8612,0,1,0,29,80.19,2.75,66.44,MQ,OTU-5761,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__KS41;s__,Terrestrial,Soil,Fen,19.05,68.35
3300020154_7,3300020154,3992540,79,84289,0,0,0,42,80.17,0,80.17,MQ,OTU-13996,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter;s__,Terrestrial,Soil,soil,-116.255,33.3049
3300026271_9,3300026271,1641208,259,6818,0,1,1,26,80.16,2.1,69.66,MQ,OTU-17286,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300017650_6,3300017650,6138578,319,29559,0,4,0,46,80,0,80,MQ,OTU-14140,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Caballeronia;s__Caballeronia zhejiangensis,Terrestrial,Soil,soil,-122.29,37.83
3300026196_20,3300026196,1618422,216,8803,0,0,0,24,79.62,1.18,73.72,MQ,OTU-2881,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__;s__,Terrestrial,Soil,Soil,-122.133,37.4965
3300006879_41,3300006879,1745016,206,10175,0,5,0,27,79.57,1.13,73.92,MQ,OTU-7586,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Gallibacterium;s__Gallibacterium anatis,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300027711_18,3300027711,2966768,289,13562,0,0,0,36,79.31,0,79.31,MQ,OTU-14781,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D formosensis,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300025976_1,3300025976,3141981,318,13418,1,0,0,31,79.1,2.2,68.1,MQ,OTU-15081,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-122.266,38.1318
3300025679_18,3300025679,2606972,246,13437,0,0,0,31,78.74,0.47,76.39,MQ,OTU-16740,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300000367_14,3300000367,2865588,319,10831,0,2,0,33,78.7,3.13,63.05,MQ,OTU-7762,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Cellvibrionaceae;g__Marinimicrobium;s__,Terrestrial,Soil,Alkaline sediment,79.14,52.1
3300006879_36,3300006879,1978489,79,43882,0,0,0,24,78.62,0,78.62,MQ,OTU-8486,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax_A;s__,Terrestrial,Soil,Agricultural soil,-83.4195,33.8834
3300025615_13,3300025615,2434955,316,9425,0,0,0,31,78.45,2.31,66.9,MQ,OTU-9687,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Ga0077554;f__Ga007554;g__;s__,Terrestrial,Soil,Natural and restored wetlands,-122.502,38.015
3300027773_51,3300027773,2434841,82,43261,1,2,1,37,78.3,0.75,74.55,MQ,OTU-8028,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Rhodanobacteraceae;g__Rudaea;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300025721_7,3300025721,3146235,517,6521,1,1,0,31,78,3.14,62.3,MQ,OTU-12613,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Hahellaceae;g__Marinobacter;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.299
2189573022_8,2189573022,2643416,62,64212,0,0,0,72,77.93,0,77.93,MQ,OTU-12462,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Aeromonadaceae;g__Tolumonas;s__Tolumonas lignilytica,Terrestrial,Soil,Soil,-65.7166,18.3724
3300012804_7,3300012804,3445250,161,30739,0,6,0,50,77.93,0,77.93,MQ,OTU-11169,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300027678_7,3300027678,2248108,296,8481,0,0,0,21,77.72,3.96,57.92,MQ,OTU-4335,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__13-2-20CM-66-19;s__,Terrestrial,Soil,Forest soil,-89.38,49.08
3300025619_18,3300025619,1784045,164,15145,0,0,0,25,77.56,1.27,71.21,MQ,OTU-3142,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Terrestrial,Soil,Arctic peat soil,-156.61,71.2999
3300027662_15,3300027662,2226409,333,7379,0,0,0,30,77.34,1.39,70.39,MQ,OTU-5217,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__,Terrestrial,Soil,Peatlands soil,11.881,50.1318
3300012794_5,3300012794,2406161,9,368306,0,2,0,30,77.24,0.34,75.54,MQ,OTU-1479,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012833_5,3300012833,4773382,119,63859,0,7,0,66,76.88,1.72,68.28,MQ,OTU-4915,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia;s__Leclercia adecarboxylata,Terrestrial,Soil,soil,-89.4011,43.073
3300017652_9,3300017652,4584161,25,248558,1,1,1,34,76.76,1.73,68.11,MQ,OTU-13545,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA6522;f__UBA6522;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025562_6,3300025562,2005166,222,11166,0,0,0,29,76.73,1.22,70.63,MQ,OTU-4327,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Gallionellaceae;g__Gallionella;s__,Terrestrial,Soil,Natural and restored wetlands,-122.01,38.1972
3300017649_15,3300017649,2859819,44,119698,0,0,0,31,75.86,0,75.86,MQ,OTU-6607,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300026276_3,3300026276,6563733,549,15276,0,4,0,54,75.44,3.51,57.89,MQ,OTU-7271,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E;s__,Terrestrial,Soil,Permafrost soil,-149.314,68.6137
3300027706_43,3300027706,2330163,293,9598,0,0,0,35,75.43,1.39,68.48,MQ,OTU-9391,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__UBA5158;f__UBA5158;g__2-12-FULL-43-28;s__,Terrestrial,Soil,Surface soil,-76.3402,40.7999
3300015196_16,3300015196,2909274,442,7279,0,1,1,26,75.38,1.39,68.43,MQ,OTU-2702,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Rhizobacter;s__,Terrestrial,Soil,Glacier forefield soil,-50.0183,67.1631
3300009095_68,3300009095,3119128,469,7703,1,1,0,27,75.05,1.04,69.85,MQ,OTU-11640,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__Steroidobacter;s__,Terrestrial,Soil,Agricultural soil,-111.814,41.7655
3300026272_8,3300026272,4335909,599,8289,0,0,0,36,75,0,75,MQ,OTU-3522,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Herbaspirillum;s__,Terrestrial,Soil,Soil,-149.314,68.6137
3300025600_10,3300025600,4659666,75,83678,0,3,0,50,100,1.88,90.6,MQ,OTU-15184,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300025575_9,3300025575,4804947,80,79431,0,3,0,51,100,1.88,90.6,MQ,OTU-15184,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__,Terrestrial,Soil,Arctic peat soil,-156.788,71.2909
3300012940_45,3300012940,3739677,25,466352,0,2,0,38,100,0.99,95.05,MQ,OTU-2412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017540_10,3300017540,3526262,53,92631,0,2,0,41,100,0.99,95.05,MQ,OTU-1452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017647_6,3300017647,3557846,12,548728,0,2,0,43,100,0.99,95.05,MQ,OTU-1452,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012826_7,3300012826,4358447,21,326440,0,1,0,53,100,0.74,96.3,MQ,OTU-6011,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__43-16;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012821_8,3300012821,4354047,18,326425,0,1,0,52,100,0.74,96.3,MQ,OTU-6011,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__43-16;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012859_6,3300012859,4308244,32,239494,0,3,0,52,100,0.74,96.3,MQ,OTU-6658,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__43-16;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300017652_8,3300017652,4690008,57,115998,1,1,1,38,100,0.99,95.05,HQ,OTU-8261,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__46-32;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017650_9,3300017650,4811253,5,981446,1,1,1,42,100,0,100,HQ,OTU-2704,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__46-32;s__GCA_001898405.1,Terrestrial,Soil,soil,-122.29,37.83
3300017560_8,3300017560,4835050,7,981446,1,1,1,40,100,0,100,HQ,OTU-2704,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__46-32;s__GCA_001898405.1,Terrestrial,Soil,soil,-122.29,37.83
3300021444_5,3300021444,6476328,12,578197,0,1,0,71,100,0.49,97.55,MQ,OTU-1298,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__,Terrestrial,Soil,bulk soil,-43.5919,-19.28
3300012816_5,3300012816,4886329,83,96433,0,1,1,44,100,0,100,MQ,OTU-382,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012842_6,3300012842,4778598,72,100611,0,0,0,43,100,0,100,MQ,OTU-382,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Terrimonas;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300017553_9,3300017553,3134070,28,207379,0,1,0,36,100,0.99,95.05,MQ,OTU-8551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1952;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012921_16,3300012921,5059993,27,243281,0,0,0,36,100,0.07,99.65,MQ,OTU-7304,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__,Terrestrial,Soil,Contaminated culture,-109.55,38.5733
3300012942_39,3300012942,3102348,71,68601,0,1,0,32,100,0.54,97.3,MQ,OTU-14671,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012822_4,3300012822,3195214,27,203752,1,3,1,55,100,0,100,HQ,OTU-12559,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012840_8,3300012840,3136899,9,648760,0,0,0,38,100,0.49,97.55,MQ,OTU-12950,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_B;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012860_7,3300012860,3136903,11,449427,0,0,0,38,100,0.49,97.55,MQ,OTU-12950,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium_B;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300021444_6,3300021444,4776908,16,378951,0,1,0,71,100,0.74,96.3,MQ,OTU-1295,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__,Terrestrial,Soil,bulk soil,-43.5919,-19.28
3300012799_5,3300012799,4327445,7,1111720,0,2,0,67,100,0.25,98.75,MQ,OTU-8399,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Chryseobacterium;s__GCF_001045445.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_62,3300012940,2962323,31,276001,0,2,0,38,100,0.03,99.85,MQ,OTU-3064,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012940_44,3300012940,3814434,27,258669,2,2,0,37,100,0.95,95.25,MQ,OTU-2411,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012879_6,3300012879,4867594,38,196790,0,0,0,44,100,0,100,MQ,OTU-16856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pseudopedobacter;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_31,3300012940,4975506,15,973113,2,3,0,47,100,1.43,92.85,MQ,OTU-10526,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,compost,-122.29,37.83
3300020594_5,3300020594,5835230,33,313862,2,2,0,39,99.84,1.43,92.69,MQ,OTU-73,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Parapedobacter;s__Parapedobacter indicus,Terrestrial,Soil,compost,-122.29,37.83
3300012804_2,3300012804,6107219,26,422653,2,4,0,71,99.84,1.43,92.69,MQ,OTU-11856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002420705.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012799_3,3300012799,6121638,28,422653,1,4,0,71,99.84,1.43,92.69,MQ,OTU-11856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002420705.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012801_3,3300012801,6107061,25,422653,1,4,0,71,99.84,1.43,92.69,MQ,OTU-11856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002420705.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012822_1,3300012822,6322639,56,204608,2,2,0,67,99.84,1.9,90.34,MQ,OTU-4618,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp2,Terrestrial,Soil,soil,-89.4011,43.073
3300017658_22,3300017658,3535201,27,239357,0,2,0,35,99.82,1.08,94.42,MQ,OTU-4816,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017646_12,3300017646,3539191,27,249654,0,2,0,35,99.82,1.08,94.42,MQ,OTU-4816,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300020591_7,3300020591,3622186,10,485138,0,2,0,35,99.82,1.08,94.42,MQ,OTU-4816,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017652_11,3300017652,3521385,28,357365,0,2,0,35,99.82,1.61,91.77,MQ,OTU-4816,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017548_7,3300017548,3544083,32,198341,0,2,0,35,99.82,1.08,94.42,MQ,OTU-4816,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__AKYH767;f__;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012940_35,3300012940,4635286,41,265146,0,3,0,45,99.76,1.19,93.81,MQ,OTU-10529,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012865_2,3300012865,9244648,40,310051,0,1,0,56,99.75,1.89,90.3,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012838_1,3300012838,9218350,96,150754,0,1,0,56,99.75,1.89,90.3,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012827_4,3300012827,5152561,16,437425,1,3,0,51,99.65,0.05,99.4,MQ,OTU-2825,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012816_11,3300012816,3668005,34,155354,0,2,0,49,99.65,0.35,97.9,MQ,OTU-14068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012844_5,3300012844,4896814,34,253687,0,5,0,50,99.65,0,99.65,MQ,OTU-7294,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012843_4,3300012843,5148116,15,437425,1,3,0,51,99.65,0.05,99.4,MQ,OTU-2825,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012862_4,3300012862,4084339,53,155194,1,4,0,45,99.52,2.38,87.62,MQ,OTU-7485,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012842_4,3300012842,5025673,43,203692,0,4,0,60,99.52,1.67,91.17,MQ,OTU-383,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012830_6,3300012830,3938371,33,253504,0,4,0,45,99.52,0,99.52,MQ,OTU-7485,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012811_5,3300012811,3914219,123,48364,1,4,0,59,99.52,0,99.52,MQ,OTU-6554,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012808_6,3300012808,5096179,48,179057,1,4,0,59,99.52,1.67,91.17,MQ,OTU-383,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012853_4,3300012853,5933497,58,212211,0,6,0,66,99.52,0.95,94.77,MQ,OTU-6618,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCF_001006065.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012842_8,3300012842,4182088,104,71273,0,1,1,36,99.51,0.49,97.06,MQ,OTU-386,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300005337_12,3300005337,4290430,62,136970,1,0,0,52,99.51,0.49,97.06,MQ,OTU-4412,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA10320;s__,Terrestrial,Soil,Corn rhizosphere,-85.3738,42.3948
3300021168_6,3300021168,3277246,37,137384,0,2,1,35,99.51,1.26,93.21,MQ,OTU-3601,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1946;s__,Terrestrial,Soil,soil,-72.1783,42.481
3300017658_24,3300017658,3139560,27,217642,0,1,0,36,99.51,0.99,94.56,MQ,OTU-8551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__UBA1952;s__,Terrestrial,Soil,compost,-122.29,37.83
3300025846_9,3300025846,3579390,129,41306,0,2,2,47,99.46,0,99.46,MQ,OTU-7072,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__,Terrestrial,Soil,Arctic peat soil,-156.789,71.2906
3300012943_34,3300012943,3745042,21,281700,1,1,2,46,99.46,0.54,96.76,HQ,OTU-1792,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__PHOS-HE28;g__PHOS-HE28;s__,Terrestrial,Soil,soil,-122.29,37.83
3300017646_16,3300017646,2489580,28,187390,0,2,0,34,99.46,0,99.46,MQ,OTU-16681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017652_14,3300017652,2494736,13,254166,0,2,0,35,99.46,0,99.46,MQ,OTU-16681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300017548_13,3300017548,2486312,26,153150,0,2,0,34,99.46,0,99.46,MQ,OTU-16681,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012859_14,3300012859,2665158,122,33583,0,2,2,30,99.46,2.15,88.71,MQ,OTU-17514,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Weeksellaceae;g__Moheibacter;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300021057_3,3300021057,7497237,94,163425,0,0,0,56,99.4,2.08,89,MQ,OTU-15497,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__;s__,Terrestrial,Soil,soil,-116.255,33.305
3300012943_24,3300012943,4641299,31,223402,0,2,0,36,99.4,1.79,90.45,MQ,OTU-10542,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__ELB16-189;s__,Terrestrial,Soil,soil,-122.29,37.83
3300012811_1,3300012811,6096904,28,370947,1,4,0,70,99.37,1.43,92.22,MQ,OTU-11856,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__GCA_002420705.1,Terrestrial,Soil,soil,-89.4011,43.073
3300012830_2,3300012830,6309805,36,336586,1,3,0,61,99.37,1.9,89.87,MQ,OTU-4618,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__Sphingobacterium sp2,Terrestrial,Soil,soil,-89.4011,43.073
3300012940_23,3300012940,5762269,62,173138,0,0,0,46,99.34,1.01,94.29,MQ,OTU-1772,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Chitinophaga;s__,Terrestrial,Soil,compost,-122.29,37.83
3300012880_4,3300012880,4903010,31,306102,0,6,0,55,99.29,0.01,99.24,MQ,OTU-16417,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012808_8,3300012808,3671597,25,181419,0,3,0,50,99.29,0.35,97.54,MQ,OTU-14068,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__,Terrestrial,Soil,soil,-89.4011,43.073
3300012830_3,3300012830,5757934,145,76221,0,6,0,54,99.29,4.35,77.54,MQ,OTU-17739,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;s__Flavobacterium johnsoniae,Terrestrial,Soil,soil,-89.4011,43.073
3300012853_1,3300012853,9164697,247,58328,0,1,0,56,99.26,1.89,89.81,MQ,OTU-17434,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Niastella;s__,Terrestrial,Soil,soil,-89.4011,43.073
